timestamp,epoch_ms,endpoint,scrape_ms,nixl_xfer_time_sum,nixl_xfer_time_count,nixl_bytes_sum,nixl_bytes_count,nixl_failed_transfers,nixl_failed_notifications,nixl_kv_expired,kv_cache_usage_pct,requests_running,requests_waiting,preemptions,ttft_sum,ttft_count,itl_sum,itl_count,e2e_sum,e2e_count,prefill_time_sum,prefill_time_count,decode_time_sum,decode_time_count,queue_time_sum,queue_time_count,prompt_tokens,generation_tokens,request_success,flops,cpu_seconds,rss_bytes
20:23:44,1775334224775,decode1,14.3,2.0319140000000013,549.0,209059840.0,549.0,0.0,0.0,0.0,0.0,0,0,0.0,107.36032915115356,4734.0,377.58709823619574,40103.0,484.20990443229675,4734.0,63.55334630049765,4734.0,377.58709823619574,4734.0,24.255228218156844,4734.0,17687.0,44837.0,0.0,0.0,124.07,1049595904.0
20:23:44,1775334224775,decode2,8.8,1.897415999999999,277.0,99844096.0,277.0,0.0,0.0,0.0,0.0,0,0,0.0,13.029246091842651,284.0,23.777486246079206,2339.0,36.792357206344604,284.0,3.484317564405501,284.0,23.777486246079206,284.0,8.422062966506928,284.0,851.0,2623.0,0.0,0.0,101.33999999999999,1060663296.0
20:23:46,1775334226819,prefill,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0841155052185059,44.0,0.0421581887640059,4.0,1.125575065612793,44.0,0.8980465396307409,44.0,0.0421581887640059,44.0,0.0014612297527492046,44.0,129.0,48.0,0.0,0.0,75.58,1059233792.0
20:23:46,1775334226819,decode1,14.3,2.0384340000000014,551.0,209780736.0,551.0,0.0,0.0,0.0,0.0,0,0,0.0,107.40028071403503,4736.0,377.6798097901046,40113.0,484.3424241542816,4736.0,63.575649831909686,4736.0,377.6798097901046,4736.0,24.265451007988304,4736.0,17693.0,44849.0,0.0,0.0,124.11,1049595904.0
20:23:46,1775334226819,decode2,8.0,1.897415999999999,277.0,99844096.0,277.0,0.0,0.0,0.0,0.0,0,0,0.0,13.029246091842651,284.0,23.777486246079206,2339.0,36.792357206344604,284.0,3.484317564405501,284.0,23.777486246079206,284.0,8.422062966506928,284.0,851.0,2623.0,0.0,0.0,101.35,1060663296.0
20:23:48,1775334228864,prefill,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.13309907913208,46.0,0.0421581887640059,4.0,1.1745586395263672,46.0,0.9393019787967205,46.0,0.0421581887640059,46.0,0.0015313266776502132,46.0,135.0,50.0,0.0,0.0,75.59,1059233792.0
20:23:48,1775334228864,decode1,13.7,2.044631000000001,553.0,210501632.0,553.0,0.0,0.0,0.0,0.0,0,0,0.0,107.44308853149414,4738.0,377.8741124155931,40131.0,484.5795021057129,4738.0,63.60036876378581,4738.0,377.8741124155931,4738.0,24.275880444794893,4738.0,17699.0,44869.0,0.0,0.0,124.13,1049595904.0
20:23:48,1775334228864,decode2,8.4,1.897415999999999,277.0,99844096.0,277.0,0.0,0.0,0.0,0.0,0,0,0.0,13.029246091842651,284.0,23.777486246079206,2339.0,36.792357206344604,284.0,3.484317564405501,284.0,23.777486246079206,284.0,8.422062966506928,284.0,851.0,2623.0,0.0,0.0,101.36,1060663296.0
20:23:50,1775334230908,prefill,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.1816277503967285,48.0,0.0421581887640059,4.0,1.2230873107910156,48.0,0.9802235206589103,48.0,0.0421581887640059,48.0,0.001600181683897972,48.0,141.0,52.0,0.0,0.0,75.6,1059233792.0
20:23:50,1775334230908,decode1,13.9,2.051150000000001,555.0,211222528.0,555.0,0.0,0.0,0.0,0.0,0,0,0.0,107.48670220375061,4740.0,378.07005170267075,40149.0,484.8188831806183,4740.0,63.62626972561702,4740.0,378.07005170267075,4740.0,24.2860995978117,4740.0,17705.0,44889.0,0.0,0.0,124.16,1049595904.0
20:23:50,1775334230908,decode2,8.2,1.897415999999999,277.0,99844096.0,277.0,0.0,0.0,0.0,0.0,0,0,0.0,13.029246091842651,284.0,23.777486246079206,2339.0,36.792357206344604,284.0,3.484317564405501,284.0,23.777486246079206,284.0,8.422062966506928,284.0,851.0,2623.0,0.0,0.0,101.37,1060663296.0
20:23:52,1775334232952,prefill,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.2194945812225342,50.0,0.0421581887640059,4.0,1.2609541416168213,50.0,1.0107356924563646,50.0,0.0421581887640059,50.0,0.0016397079452872276,50.0,147.0,54.0,0.0,0.0,75.62,1059233792.0
20:23:52,1775334232952,decode1,14.2,2.0592050000000013,557.0,211943424.0,557.0,0.0,0.0,0.0,0.0,0,0,0.0,107.5320725440979,4742.0,378.16910178167745,40158.0,484.9632637500763,4742.0,63.65243400959298,4742.0,378.16910178167745,4742.0,24.297853557858616,4742.0,17711.0,44900.0,0.0,0.0,124.19,1049595904.0
20:23:52,1775334232952,decode2,9.2,1.897415999999999,277.0,99844096.0,277.0,0.0,0.0,0.0,0.0,0,0,0.0,13.029246091842651,284.0,23.777486246079206,2339.0,36.792357206344604,284.0,3.484317564405501,284.0,23.777486246079206,284.0,8.422062966506928,284.0,851.0,2623.0,0.0,0.0,101.37,1060663296.0
